# Team 0: Flushed Faces, Team 1: Quantum Bluff
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
24,Turn,0,-5,5,RAISE,8,"['5s', '6h']","['9s', '5h']","['3h', 'As', 'Ad', '6d']",2d,,8,8
24,Turn,1,-5,5,FOLD,0,"['5s', '6h']","['9s', '5h']","['3h', 'As', 'Ad', '6d']",2d,,8,8
25,Pre-Flop,1,3,-3,FOLD,0,"['3h', '8s']","['2h', '3s']","['8h', '9h']",,,1,1
26,Pre-Flop,0,4,-4,RAISE,2,"['6d', 'As']","['7h', '3s']","['5h', '4d']",,,1,1
26,Pre-Flop,1,4,-4,RAISE,4,"['6d', 'As']","['7h', '3s']","['5h', '4d']",,,2,2
26,Pre-Flop,0,4,-4,CALL,0,"['6d', 'As']","['7h', '3s']","['5h', '4d']",,,4,4
26,Flop,0,4,-4,DISCARD,0,"['6d', 'As']","['7h', '3s']","['5h', '4d', '6s']",,,8,8
26,Flop,0,4,-4,CHECK,0,"['6d', '3h']","['7h', '3s']","['5h', '4d', '6s']",As,,8,8
26,Flop,1,4,-4,RAISE,8,"['6d', '3h']","['7h', '3s']","['5h', '4d', '6s']",As,,8,8
26,Flop,0,4,-4,CALL,0,"['6d', '3h']","['7h', '3s']","['5h', '4d', '6s']",As,,8,8
26,Turn,0,4,-4,CHECK,0,"['6d', '3h']","['7h', '3s']","['5h', '4d', '6s', '4h']",As,,16,16
26,Turn,1,4,-4,RAISE,16,"['6d', '3h']","['7h', '3s']","['5h', '4d', '6s', '4h']",As,,16,16
26,Turn,0,4,-4,FOLD,0,"['6d', '3h']","['7h', '3s']","['5h', '4d', '6s', '4h']",As,,16,16
27,Pre-Flop,1,-12,12,RAISE,2,"['2h', '6s']","['7s', '3h']","['5h', '4s']",,,1,1
27,Pre-Flop,0,-12,12,DISCARD,0,"['2h', '6s']","['7s', '3h']","['5h', '4s']",,,2,2
27,Pre-Flop,0,-12,12,RAISE,4,"['6d', '6s']","['7s', '3h']","['5h', '4s']",2h,,2,2
27,Pre-Flop,1,-12,12,CALL,0,"['6d', '6s']","['7s', '3h']","['5h', '4s']",2h,,4,4
27,Flop,1,-12,12,CHECK,0,"['6d', '6s']","['7s', '3h']","['5h', '4s', '2s']",2h,,8,8
27,Flop,0,-12,12,RAISE,9,"['6d', '6s']","['7s', '3h']","['5h', '4s', '2s']",2h,,8,8
27,Flop,1,-12,12,FOLD,0,"['6d', '6s']","['7s', '3h']","['5h', '4s', '2s']",2h,,8,8
28,Pre-Flop,0,-4,4,DISCARD,0,"['3h', '3s']","['9s', '9h']","['Ad', '4h']",,,1,1
28,Pre-Flop,0,-4,4,CALL,0,"['3h', '5h']","['9s', '9h']","['Ad', '4h']",3s,,1,1
28,Pre-Flop,1,-4,4,RAISE,2,"['3h', '5h']","['9s', '9h']","['Ad', '4h']",3s,,2,2
28,Pre-Flop,0,-4,4,CALL,0,"['3h', '5h']","['9s', '9h']","['Ad', '4h']",3s,,2,2
28,Flop,0,-4,4,RAISE,2,"['3h', '5h']","['9s', '9h']","['Ad', '4h', '2h']",3s,,4,4
28,Flop,1,-4,4,CALL,0,"['3h', '5h']","['9s', '9h']","['Ad', '4h', '2h']",3s,,4,4
28,Turn,0,-4,4,RAISE,2,"['3h', '5h']","['9s', '9h']","['Ad', '4h', '2h', '2s']",3s,,6,6
28,Turn,1,-4,4,RAISE,7,"['3h', '5h']","['9s', '9h']","['Ad', '4h', '2h', '2s']",3s,,6,6
28,Turn,0,-4,4,RAISE,9,"['3h', '5h']","['9s', '9h']","['Ad', '4h', '2h', '2s']",3s,,8,8
28,Turn,1,-4,4,RAISE,19,"['3h', '5h']","['9s', '9h']","['Ad', '4h', '2h', '2s']",3s,,15,15
28,Turn,0,-4,4,RAISE,37,"['3h', '5h']","['9s', '9h']","['Ad', '4h', '2h', '2s']",3s,,24,24
28,Turn,1,-4,4,FOLD,0,"['3h', '5h']","['9s', '9h']","['Ad', '4h', '2h', '2s']",3s,,43,43
29,Pre-Flop,1,39,-39,RAISE,2,"['Ad', '4s']","['8h', '8d']","['3d', '8s']",,,1,1
29,Pre-Flop,0,39,-39,CALL,0,"['Ad', '4s']","['8h', '8d']","['3d', '8s']",,,2,2
29,Flop,1,39,-39,RAISE,6,"['Ad', '4s']","['8h', '8d']","['3d', '8s', '9d']",,,4,4
29,Flop,0,39,-39,DISCARD,0,"['Ad', '4s']","['8h', '8d']","['3d', '8s', '9d']",,,4,4
29,Flop,0,39,-39,RAISE,6,"['Ad', '5d']","['8h', '8d']","['3d', '8s', '9d']",4s,,4,4
29,Flop,1,39,-39,RAISE,19,"['Ad', '5d']","['8h', '8d']","['3d', '8s', '9d']",4s,,10,10
29,Flop,0,39,-39,CALL,0,"['Ad', '5d']","['8h', '8d']","['3d', '8s', '9d']",4s,,16,16
29,Turn,1,39,-39,RAISE,52,"['Ad', '5d']","['8h', '8d']","['3d', '8s', '9d', '7s']",4s,,35,35
29,Turn,0,39,-39,FOLD,0,"['Ad', '5d']","['8h', '8d']","['3d', '8s', '9d', '7s']",4s,,35,35
30,Pre-Flop,0,4,-4,RAISE,2,"['Ah', '8d']","['6s', '7h']","['4h', '6h']",,,1,1
30,Pre-Flop,1,4,-4,RAISE,4,"['Ah', '8d']","['6s', '7h']","['4h', '6h']",,,2,2
30,Pre-Flop,0,4,-4,CALL,0,"['Ah', '8d']","['6s', '7h']","['4h', '6h']",,,4,4
30,Flop,0,4,-4,DISCARD,0,"['Ah', '8d']","['6s', '7h']","['4h', '6h', '2s']",,,8,8
30,Flop,0,4,-4,CHECK,0,"['Ah', '5d']","['6s', '7h']","['4h', '6h', '2s']",8d,,8,8
30,Flop,1,4,-4,CHECK,0,"['Ah', '5d']","['6s', '7h']","['4h', '6h', '2s']",8d,,8,8
30,Turn,0,4,-4,RAISE,5,"['Ah', '5d']","['6s', '7h']","['4h', '6h', '2s', 'Ad']",8d,,8,8
30,Turn,1,4,-4,CALL,0,"['Ah', '5d']","['6s', '7h']","['4h', '6h', '2s', 'Ad']",8d,,8,8
30,River,0,4,-4,RAISE,13,"['Ah', '5d']","['6s', '7h']","['4h', '6h', '2s', 'Ad', '7d']",8d,,13,13
30,River,1,4,-4,FOLD,0,"['Ah', '5d']","['6s', '7h']","['4h', '6h', '2s', 'Ad', '7d']",8d,,13,13
31,Pre-Flop,1,17,-17,RAISE,2,"['3s', '4s']","['5h', '7h']","['8s', '8h']",,,1,1
31,Pre-Flop,0,17,-17,DISCARD,0,"['3s', '4s']","['5h', '7h']","['8s', '8h']",,,2,2
31,Pre-Flop,0,17,-17,CALL,0,"['As', '4s']","['5h', '7h']","['8s', '8h']",3s,,2,2
