# Team 0: Poker Face, Team 1: Flushed Faces
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
11,Pre-Flop,0,-122,122,CHECK,0,"['2d', '8h']","['Ad', '3d']","['4h', '2h']",,,2,2
11,Flop,1,-122,122,DISCARD,0,"['2d', '8h']","['Ad', '3d']","['4h', '2h', '6d']",,,2,2
11,Flop,1,-122,122,CHECK,0,"['2d', '8h']","['Ad', '4d']","['4h', '2h', '6d']",,3d,2,2
11,Flop,0,-122,122,CHECK,98,"['2d', '8h']","['Ad', '4d']","['4h', '2h', '6d']",,3d,2,2
11,Turn,1,-122,122,CHECK,0,"['2d', '8h']","['Ad', '4d']","['4h', '2h', '6d', '5h']",,3d,2,2
11,Turn,0,-122,122,CHECK,0,"['2d', '8h']","['Ad', '4d']","['4h', '2h', '6d', '5h']",,3d,2,2
11,River,1,-122,122,CHECK,0,"['2d', '8h']","['Ad', '4d']","['4h', '2h', '6d', '5h', '9h']",,3d,2,2
11,River,0,-122,122,RAISE,3,"['2d', '8h']","['Ad', '4d']","['4h', '2h', '6d', '5h', '9h']",,3d,2,2
11,River,1,-122,122,FOLD,0,"['2d', '8h']","['Ad', '4d']","['4h', '2h', '6d', '5h', '9h']",,3d,2,2
12,Pre-Flop,0,-120,120,DISCARD,0,"['As', '2h']","['Ad', '7h']","['5s', '9d']",,,1,1
12,Pre-Flop,0,-120,120,FOLD,0,"['As', '3s']","['Ad', '7h']","['5s', '9d']",2h,,1,1
13,Pre-Flop,1,-121,121,RAISE,3,"['7h', '7d']","['As', '6h']","['8s', 'Ad']",,,1,1
13,Pre-Flop,0,-121,121,RAISE,5,"['7h', '7d']","['As', '6h']","['8s', 'Ad']",,,2,2
13,Pre-Flop,1,-121,121,CALL,0,"['7h', '7d']","['As', '6h']","['8s', 'Ad']",,,5,5
13,Flop,1,-121,121,RAISE,49,"['7h', '7d']","['As', '6h']","['8s', 'Ad', '4s']",,,10,10
13,Flop,0,-121,121,FOLD,0,"['7h', '7d']","['As', '6h']","['8s', 'Ad', '4s']",,,10,10
14,Pre-Flop,0,-131,131,RAISE,2,"['6d', '7d']","['9s', '7h']","['2h', '8s']",,,1,1
14,Pre-Flop,1,-131,131,CALL,0,"['6d', '7d']","['9s', '7h']","['2h', '8s']",,,2,2
14,Flop,0,-131,131,CHECK,0,"['6d', '7d']","['9s', '7h']","['2h', '8s', '3h']",,,4,4
14,Flop,1,-131,131,DISCARD,0,"['6d', '7d']","['9s', '7h']","['2h', '8s', '3h']",,,4,4
14,Flop,1,-131,131,CHECK,0,"['6d', '7d']","['2s', '7h']","['2h', '8s', '3h']",,9s,4,4
14,Turn,0,-131,131,CHECK,0,"['6d', '7d']","['2s', '7h']","['2h', '8s', '3h', '7s']",,9s,4,4
14,Turn,1,-131,131,RAISE,20,"['6d', '7d']","['2s', '7h']","['2h', '8s', '3h', '7s']",,9s,4,4
14,Turn,0,-131,131,FOLD,0,"['6d', '7d']","['2s', '7h']","['2h', '8s', '3h', '7s']",,9s,4,4
15,Pre-Flop,1,-135,135,RAISE,3,"['4s', 'Ad']","['As', '8s']","['7d', '8h']",,,1,1
15,Pre-Flop,0,-135,135,DISCARD,0,"['4s', 'Ad']","['As', '8s']","['7d', '8h']",,,2,2
15,Pre-Flop,0,-135,135,RAISE,7,"['Ah', 'Ad']","['As', '8s']","['7d', '8h']",4s,,2,2
15,Pre-Flop,1,-135,135,CALL,0,"['Ah', 'Ad']","['As', '8s']","['7d', '8h']",4s,,5,5
15,Flop,1,-135,135,RAISE,26,"['Ah', 'Ad']","['As', '8s']","['7d', '8h', '5h']",4s,,12,12
15,Flop,0,-135,135,CALL,0,"['Ah', 'Ad']","['As', '8s']","['7d', '8h', '5h']",4s,,12,12
15,Turn,1,-135,135,CHECK,0,"['Ah', 'Ad']","['As', '8s']","['7d', '8h', '5h', '6h']",4s,,38,38
15,Turn,0,-135,135,CHECK,0,"['Ah', 'Ad']","['As', '8s']","['7d', '8h', '5h', '6h']",4s,,38,38
15,River,1,-135,135,CHECK,0,"['Ah', 'Ad']","['As', '8s']","['7d', '8h', '5h', '6h', '4d']",4s,,38,38
15,River,0,-135,135,CHECK,0,"['Ah', 'Ad']","['As', '8s']","['7d', '8h', '5h', '6h', '4d']",4s,,38,38
16,Pre-Flop,0,-135,135,CALL,0,"['7h', '9d']","['5s', '3h']","['7d', '6s']",,,1,1
16,Pre-Flop,1,-135,135,CHECK,0,"['7h', '9d']","['5s', '3h']","['7d', '6s']",,,2,2
16,Flop,0,-135,135,CHECK,0,"['7h', '9d']","['5s', '3h']","['7d', '6s', '5h']",,,2,2
16,Flop,1,-135,135,DISCARD,0,"['7h', '9d']","['5s', '3h']","['7d', '6s', '5h']",,,2,2
16,Flop,1,-135,135,CHECK,0,"['7h', '9d']","['5s', '2s']","['7d', '6s', '5h']",,3h,2,2
16,Turn,0,-135,135,RAISE,2,"['7h', '9d']","['5s', '2s']","['7d', '6s', '5h', 'As']",,3h,2,2
16,Turn,1,-135,135,CALL,0,"['7h', '9d']","['5s', '2s']","['7d', '6s', '5h', 'As']",,3h,2,2
16,River,0,-135,135,CHECK,0,"['7h', '9d']","['5s', '2s']","['7d', '6s', '5h', 'As', '8s']",,3h,4,4
16,River,1,-135,135,RAISE,96,"['7h', '9d']","['5s', '2s']","['7d', '6s', '5h', 'As', '8s']",,3h,4,4
16,River,0,-135,135,CALL,0,"['7h', '9d']","['5s', '2s']","['7d', '6s', '5h', 'As', '8s']",,3h,4,4
17,Pre-Flop,1,-235,235,CALL,0,"['6s', '7s']","['2d', 'Ah']","['2h', '3d']",,,1,1
17,Pre-Flop,0,-235,235,RAISE,2,"['6s', '7s']","['2d', 'Ah']","['2h', '3d']",,,2,2
17,Pre-Flop,1,-235,235,CALL,0,"['6s', '7s']","['2d', 'Ah']","['2h', '3d']",,,2,2
17,Flop,1,-235,235,CHECK,0,"['6s', '7s']","['2d', 'Ah']","['2h', '3d', '8d']",,,4,4
17,Flop,0,-235,235,CHECK,0,"['6s', '7s']","['2d', 'Ah']","['2h', '3d', '8d']",,,4,4
17,Turn,1,-235,235,CHECK,0,"['6s', '7s']","['2d', 'Ah']","['2h', '3d', '8d', '7d']",,,4,4
17,Turn,0,-235,235,CHECK,0,"['6s', '7s']","['2d', 'Ah']","['2h', '3d', '8d', '7d']",,,4,4
17,River,1,-235,235,CHECK,0,"['6s', '7s']","['2d', 'Ah']","['2h', '3d', '8d', '7d', '3h']",,,4,4
17,River,0,-235,235,CHECK,0,"['6s', '7s']","['2d', 'Ah']","['2h', '3d', '8d', '7d', '3h']",,,4,4
18,Pre-Flop,0,-231,231,RAISE,2,"['6d', '6h']","['7s', 'As']","['9h', 'Ah']",,,1,1
18,Pre-Flop,1,-231,231,RAISE,8,"['6d', '6h']","['7s', 'As']","['9h', 'Ah']",,,2,2
18,Pre-Flop,0,-231,231,RAISE,12,"['6d', '6h']","['7s', 'As']","['9h', 'Ah']",,,4,4
18,Pre-Flop,1,-231,231,RAISE,45,"['6d', '6h']","['7s', 'As']","['9h', 'Ah']",,,12,12
18,Pre-Flop,0,-231,231,RAISE,31,"['6d', '6h']","['7s', 'As']","['9h', 'Ah']",,,24,24
18,Pre-Flop,1,-231,231,CALL,0,"['6d', '6h']","['7s', 'As']","['9h', 'Ah']",,,69,69
18,Flop,0,-231,231,CHECK,0,"['6d', '6h']","['7s', 'As']","['9h', 'Ah', '7d']",,,100,100
18,Flop,1,-231,231,CHECK,0,"['6d', '6h']","['7s', 'As']","['9h', 'Ah', '7d']",,,100,100
18,Turn,0,-231,231,CHECK,0,"['6d', '6h']","['7s', 'As']","['9h', 'Ah', '7d', '4s']",,,100,100
18,Turn,1,-231,231,CHECK,0,"['6d', '6h']","['7s', 'As']","['9h', 'Ah', '7d', '4s']",,,100,100
18,River,0,-231,231,CHECK,0,"['6d', '6h']","['7s', 'As']","['9h', 'Ah', '7d', '4s', '7h']",,,100,100
18,River,1,-231,231,CHECK,0,"['6d', '6h']","['7s', 'As']","['9h', 'Ah', '7d', '4s', '7h']",,,100,100
19,Pre-Flop,1,-331,331,CALL,0,"['5s', '5h']","['7s', '3s']","['2s', '4h']",,,1,1
19,Pre-Flop,0,-331,331,CHECK,0,"['5s', '5h']","['7s', '3s']","['2s', '4h']",,,2,2
19,Flop,1,-331,331,RAISE,5,"['5s', '5h']","['7s', '3s']","['2s', '4h', '7h']",,,2,2
19,Flop,0,-331,331,CALL,0,"['5s', '5h']","['7s', '3s']","['2s', '4h', '7h']",,,2,2
19,Turn,1,-331,331,RAISE,17,"['5s', '5h']","['7s', '3s']","['2s', '4h', '7h', '6d']",,,7,7
19,Turn,0,-331,331,FOLD,0,"['5s', '5h']","['7s', '3s']","['2s', '4h', '7h', '6d']",,,7,7
20,Pre-Flop,0,-338,338,RAISE,2,"['Ad', '8h']","['2h', '9d']","['7h', '8d']",,,1,1
20,Pre-Flop,1,-338,338,CALL,0,"['Ad', '8h']","['2h', '9d']","['7h', '8d']",,,2,2
20,Flop,0,-338,338,RAISE,4,"['Ad', '8h']","['2h', '9d']","['7h', '8d', '3s']",,,4,4
20,Flop,1,-338,338,DISCARD,0,"['Ad', '8h']","['2h', '9d']","['7h', '8d', '3s']",,,4,4
20,Flop,1,-338,338,RAISE,23,"['Ad', '8h']","['8s', '9d']","['7h', '8d', '3s']",,2h,4,4
20,Flop,0,-338,338,RAISE,27,"['Ad', '8h']","['8s', '9d']","['7h', '8d', '3s']",,2h,8,8
20,Flop,1,-338,338,RAISE,42,"['Ad', '8h']","['8s', '9d']","['7h', '8d', '3s']",,2h,31,31
20,Flop,0,-338,338,CALL,0,"['Ad', '8h']","['8s', '9d']","['7h', '8d', '3s']",,2h,58,58
20,Turn,0,-338,338,CHECK,0,"['Ad', '8h']","['8s', '9d']","['7h', '8d', '3s', '9s']",,2h,100,100
20,Turn,1,-338,338,CHECK,0,"['Ad', '8h']","['8s', '9d']","['7h', '8d', '3s', '9s']",,2h,100,100
20,River,0,-338,338,CHECK,0,"['Ad', '8h']","['8s', '9d']","['7h', '8d', '3s', '9s', '4h']",,2h,100,100
20,River,1,-338,338,CHECK,0,"['Ad', '8h']","['8s', '9d']","['7h', '8d', '3s', '9s', '4h']",,2h,100,100
21,Pre-Flop,1,-438,438,CALL,0,"['4s', '4d']","['2h', '9h']","['5d', '6h']",,,1,1
21,Pre-Flop,0,-438,438,CHECK,0,"['4s', '4d']","['2h', '9h']","['5d', '6h']",,,2,2
21,Flop,1,-438,438,RAISE,4,"['4s', '4d']","['2h', '9h']","['5d', '6h', '8h']",,,2,2
21,Flop,0,-438,438,DISCARD,0,"['4s', '4d']","['2h', '9h']","['5d', '6h', '8h']",,,2,2
21,Flop,0,-438,438,FOLD,94,"['2d', '4d']","['2h', '9h']","['5d', '6h', '8h']",4s,,2,2
22,Pre-Flop,0,-440,440,CALL,0,"['Ad', '4d']","['7d', '5d']","['7h', '5h']",,,1,1
22,Pre-Flop,1,-440,440,RAISE,4,"['Ad', '4d']","['7d', '5d']","['7h', '5h']",,,2,2
