# Team 0: Flushed Faces, Team 1: Quantum Bluff
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
13,Turn,0,-61,61,CALL,0,"['6d', '3d']","['9s', '8d']","['5s', '7d', '3s', '9d']",,Ad,4,4
13,River,1,-61,61,RAISE,92,"['6d', '3d']","['9s', '8d']","['5s', '7d', '3s', '9d', '9h']",,Ad,8,8
13,River,0,-61,61,FOLD,0,"['6d', '3d']","['9s', '8d']","['5s', '7d', '3s', '9d', '9h']",,Ad,8,8
14,Pre-Flop,0,-69,69,CALL,0,"['6d', '9h']","['As', 'Ah']","['8d', '7s']",,,1,1
14,Pre-Flop,1,-69,69,CHECK,0,"['6d', '9h']","['As', 'Ah']","['8d', '7s']",,,2,2
14,Flop,0,-69,69,RAISE,29,"['6d', '9h']","['As', 'Ah']","['8d', '7s', '6h']",,,2,2
14,Flop,1,-69,69,DISCARD,0,"['6d', '9h']","['As', 'Ah']","['8d', '7s', '6h']",,,2,2
14,Flop,1,-69,69,FOLD,0,"['6d', '9h']","['Ad', 'Ah']","['8d', '7s', '6h']",,As,2,2
15,Pre-Flop,1,-67,67,FOLD,0,"['3h', '9s']","['2s', '4d']","['5h', '7d']",,,1,1
16,Pre-Flop,0,-66,66,CALL,0,"['4h', '4s']","['Ah', '7d']","['As', '5s']",,,1,1
16,Pre-Flop,1,-66,66,RAISE,2,"['4h', '4s']","['Ah', '7d']","['As', '5s']",,,2,2
16,Pre-Flop,0,-66,66,CALL,0,"['4h', '4s']","['Ah', '7d']","['As', '5s']",,,2,2
16,Flop,0,-66,66,DISCARD,0,"['4h', '4s']","['Ah', '7d']","['As', '5s', '9h']",,,4,4
16,Flop,0,-66,66,CHECK,0,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h']",4h,,4,4
16,Flop,1,-66,66,RAISE,4,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h']",4h,,4,4
16,Flop,0,-66,66,CALL,0,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h']",4h,,4,4
16,Turn,0,-66,66,CHECK,0,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h', '3d']",4h,,8,8
16,Turn,1,-66,66,RAISE,12,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h', '3d']",4h,,8,8
16,Turn,0,-66,66,CALL,0,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h', '3d']",4h,,8,8
16,River,0,-66,66,CHECK,0,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h', '3d', '6h']",4h,,20,20
16,River,1,-66,66,RAISE,20,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h', '3d', '6h']",4h,,20,20
16,River,0,-66,66,FOLD,0,"['6s', '4s']","['Ah', '7d']","['As', '5s', '9h', '3d', '6h']",4h,,20,20
17,Pre-Flop,1,-86,86,RAISE,2,"['8d', '9d']","['3s', '4d']","['6h', 'Ah']",,,1,1
17,Pre-Flop,0,-86,86,CALL,0,"['8d', '9d']","['3s', '4d']","['6h', 'Ah']",,,2,2
17,Flop,1,-86,86,DISCARD,0,"['8d', '9d']","['3s', '4d']","['6h', 'Ah', '2h']",,,4,4
17,Flop,1,-86,86,CHECK,0,"['8d', '9d']","['8s', '4d']","['6h', 'Ah', '2h']",,3s,4,4
17,Flop,0,-86,86,CHECK,0,"['8d', '9d']","['8s', '4d']","['6h', 'Ah', '2h']",,3s,4,4
17,Turn,1,-86,86,CHECK,0,"['8d', '9d']","['8s', '4d']","['6h', 'Ah', '2h', '6d']",,3s,4,4
17,Turn,0,-86,86,RAISE,9,"['8d', '9d']","['8s', '4d']","['6h', 'Ah', '2h', '6d']",,3s,4,4
17,Turn,1,-86,86,FOLD,0,"['8d', '9d']","['8s', '4d']","['6h', 'Ah', '2h', '6d']",,3s,4,4
18,Pre-Flop,0,-82,82,DISCARD,0,"['3h', '7h']","['5s', '3d']","['8h', '3s']",,,1,1
18,Pre-Flop,0,-82,82,CALL,0,"['5h', '7h']","['5s', '3d']","['8h', '3s']",3h,,1,1
18,Pre-Flop,1,-82,82,CHECK,0,"['5h', '7h']","['5s', '3d']","['8h', '3s']",3h,,2,2
18,Flop,0,-82,82,CHECK,0,"['5h', '7h']","['5s', '3d']","['8h', '3s', '2s']",3h,,2,2
18,Flop,1,-82,82,CHECK,0,"['5h', '7h']","['5s', '3d']","['8h', '3s', '2s']",3h,,2,2
18,Turn,0,-82,82,CHECK,0,"['5h', '7h']","['5s', '3d']","['8h', '3s', '2s', '2d']",3h,,2,2
18,Turn,1,-82,82,RAISE,2,"['5h', '7h']","['5s', '3d']","['8h', '3s', '2s', '2d']",3h,,2,2
18,Turn,0,-82,82,CALL,0,"['5h', '7h']","['5s', '3d']","['8h', '3s', '2s', '2d']",3h,,2,2
18,River,0,-82,82,CHECK,0,"['5h', '7h']","['5s', '3d']","['8h', '3s', '2s', '2d', '9h']",3h,,4,4
18,River,1,-82,82,RAISE,4,"['5h', '7h']","['5s', '3d']","['8h', '3s', '2s', '2d', '9h']",3h,,4,4
18,River,0,-82,82,CALL,0,"['5h', '7h']","['5s', '3d']","['8h', '3s', '2s', '2d', '9h']",3h,,4,4
19,Pre-Flop,1,-90,90,FOLD,0,"['6s', '5d']","['7s', '2d']","['3d', '4d']",,,1,1
20,Pre-Flop,0,-89,89,CALL,0,"['6s', '5h']","['3s', '8d']","['3h', '7s']",,,1,1
20,Pre-Flop,1,-89,89,RAISE,2,"['6s', '5h']","['3s', '8d']","['3h', '7s']",,,2,2
20,Pre-Flop,0,-89,89,CALL,0,"['6s', '5h']","['3s', '8d']","['3h', '7s']",,,2,2
20,Flop,0,-89,89,CHECK,0,"['6s', '5h']","['3s', '8d']","['3h', '7s', '9h']",,,4,4
20,Flop,1,-89,89,CHECK,0,"['6s', '5h']","['3s', '8d']","['3h', '7s', '9h']",,,4,4
20,Turn,0,-89,89,CHECK,0,"['6s', '5h']","['3s', '8d']","['3h', '7s', '9h', '9s']",,,4,4
20,Turn,1,-89,89,CHECK,0,"['6s', '5h']","['3s', '8d']","['3h', '7s', '9h', '9s']",,,4,4
20,River,0,-89,89,RAISE,96,"['6s', '5h']","['3s', '8d']","['3h', '7s', '9h', '9s', '4h']",,,4,4
20,River,1,-89,89,FOLD,0,"['6s', '5h']","['3s', '8d']","['3h', '7s', '9h', '9s', '4h']",,,4,4
21,Pre-Flop,1,-85,85,RAISE,2,"['8d', '7s']","['3h', '5d']","['4h', '2d']",,,1,1
21,Pre-Flop,0,-85,85,CALL,0,"['8d', '7s']","['3h', '5d']","['4h', '2d']",,,2,2
21,Flop,1,-85,85,CHECK,0,"['8d', '7s']","['3h', '5d']","['4h', '2d', '3s']",,,4,4
21,Flop,0,-85,85,DISCARD,0,"['8d', '7s']","['3h', '5d']","['4h', '2d', '3s']",,,4,4
21,Flop,0,-85,85,CHECK,0,"['5h', '7s']","['3h', '5d']","['4h', '2d', '3s']",8d,,4,4
21,Turn,1,-85,85,CHECK,0,"['5h', '7s']","['3h', '5d']","['4h', '2d', '3s', '3d']",8d,,4,4
21,Turn,0,-85,85,CHECK,0,"['5h', '7s']","['3h', '5d']","['4h', '2d', '3s', '3d']",8d,,4,4
21,River,1,-85,85,RAISE,4,"['5h', '7s']","['3h', '5d']","['4h', '2d', '3s', '3d', '9h']",8d,,4,4
21,River,0,-85,85,FOLD,0,"['5h', '7s']","['3h', '5d']","['4h', '2d', '3s', '3d', '9h']",8d,,4,4
22,Pre-Flop,0,-89,89,CALL,0,"['Ad', '9d']","['9h', '4s']","['9s', '6s']",,,1,1
22,Pre-Flop,1,-89,89,RAISE,2,"['Ad', '9d']","['9h', '4s']","['9s', '6s']",,,2,2
22,Pre-Flop,0,-89,89,CALL,0,"['Ad', '9d']","['9h', '4s']","['9s', '6s']",,,2,2
22,Flop,0,-89,89,RAISE,18,"['Ad', '9d']","['9h', '4s']","['9s', '6s', '3h']",,,4,4
22,Flop,1,-89,89,DISCARD,0,"['Ad', '9d']","['9h', '4s']","['9s', '6s', '3h']",,,4,4
22,Flop,1,-89,89,FOLD,0,"['Ad', '9d']","['9h', '8h']","['9s', '6s', '3h']",,4s,4,4
23,Pre-Flop,1,-85,85,RAISE,2,"['3h', 'As']","['4d', '8s']","['Ad', '5s']",,,1,1
23,Pre-Flop,0,-85,85,CALL,0,"['3h', 'As']","['4d', '8s']","['Ad', '5s']",,,2,2
23,Flop,1,-85,85,DISCARD,0,"['3h', 'As']","['4d', '8s']","['Ad', '5s', '3d']",,,4,4
23,Flop,1,-85,85,RAISE,4,"['3h', 'As']","['4d', '7d']","['Ad', '5s', '3d']",,8s,4,4
23,Flop,0,-85,85,RAISE,5,"['3h', 'As']","['4d', '7d']","['Ad', '5s', '3d']",,8s,4,4
23,Flop,1,-85,85,RAISE,10,"['3h', 'As']","['4d', '7d']","['Ad', '5s', '3d']",,8s,8,8
23,Flop,0,-85,85,CALL,0,"['3h', 'As']","['4d', '7d']","['Ad', '5s', '3d']",,8s,13,13
23,Turn,1,-85,85,CHECK,0,"['3h', 'As']","['4d', '7d']","['Ad', '5s', '3d', '5h']",,8s,23,23
23,Turn,0,-85,85,RAISE,36,"['3h', 'As']","['4d', '7d']","['Ad', '5s', '3d', '5h']",,8s,23,23
23,Turn,1,-85,85,FOLD,0,"['3h', 'As']","['4d', '7d']","['Ad', '5s', '3d', '5h']",,8s,23,23
24,Pre-Flop,0,-62,62,CALL,0,"['9s', '5h']","['8s', '8d']","['7s', '6h']",,,1,1
24,Pre-Flop,1,-62,62,RAISE,2,"['9s', '5h']","['8s', '8d']","['7s', '6h']",,,2,2
