# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
5,Pre-Flop,1,-116,116,CALL,0,"['5h', 'As']","['7d', 'Ad']","['2s', '4d']",,,4,4
5,Flop,1,-116,116,CHECK,0,"['5h', 'As']","['7d', 'Ad']","['2s', '4d', '4h']",,,9,9
5,Flop,0,-116,116,RAISE,20,"['5h', 'As']","['7d', 'Ad']","['2s', '4d', '4h']",,,9,9
5,Flop,1,-116,116,FOLD,0,"['5h', 'As']","['7d', 'Ad']","['2s', '4d', '4h']",,,9,9
6,Pre-Flop,0,-107,107,RAISE,2,"['Ah', '6d']","['8s', 'As']","['5d', '4h']",,,1,1
6,Pre-Flop,1,-107,107,RAISE,4,"['Ah', '6d']","['8s', 'As']","['5d', '4h']",,,2,2
6,Pre-Flop,0,-107,107,RAISE,12,"['Ah', '6d']","['8s', 'As']","['5d', '4h']",,,4,4
6,Pre-Flop,1,-107,107,CALL,0,"['Ah', '6d']","['8s', 'As']","['5d', '4h']",,,8,8
6,Flop,0,-107,107,CHECK,0,"['Ah', '6d']","['8s', 'As']","['5d', '4h', '9d']",,,20,20
6,Flop,1,-107,107,DISCARD,0,"['Ah', '6d']","['8s', 'As']","['5d', '4h', '9d']",,,20,20
6,Flop,1,-107,107,CHECK,0,"['Ah', '6d']","['7h', 'As']","['5d', '4h', '9d']",,8s,20,20
6,Turn,0,-107,107,CHECK,0,"['Ah', '6d']","['7h', 'As']","['5d', '4h', '9d', '7d']",,8s,20,20
6,Turn,1,-107,107,CHECK,0,"['Ah', '6d']","['7h', 'As']","['5d', '4h', '9d', '7d']",,8s,20,20
6,River,0,-107,107,RAISE,20,"['Ah', '6d']","['7h', 'As']","['5d', '4h', '9d', '7d', '8h']",,8s,20,20
6,River,1,-107,107,FOLD,0,"['Ah', '6d']","['7h', 'As']","['5d', '4h', '9d', '7d', '8h']",,8s,20,20
7,Pre-Flop,1,-87,87,RAISE,2,"['2d', '3s']","['9s', '6s']","['As', '8s']",,,1,1
7,Pre-Flop,0,-87,87,CALL,0,"['2d', '3s']","['9s', '6s']","['As', '8s']",,,2,2
7,Flop,1,-87,87,RAISE,3,"['2d', '3s']","['9s', '6s']","['As', '8s', '3h']",,,4,4
7,Flop,0,-87,87,CALL,0,"['2d', '3s']","['9s', '6s']","['As', '8s', '3h']",,,4,4
7,Turn,1,-87,87,CHECK,0,"['2d', '3s']","['9s', '6s']","['As', '8s', '3h', '3d']",,,7,7
7,Turn,0,-87,87,RAISE,20,"['2d', '3s']","['9s', '6s']","['As', '8s', '3h', '3d']",,,7,7
7,Turn,1,-87,87,FOLD,0,"['2d', '3s']","['9s', '6s']","['As', '8s', '3h', '3d']",,,7,7
8,Pre-Flop,0,-80,80,RAISE,3,"['7s', 'Ah']","['4s', '4h']","['6h', '8h']",,,1,1
8,Pre-Flop,1,-80,80,CALL,0,"['7s', 'Ah']","['4s', '4h']","['6h', '8h']",,,2,2
8,Flop,0,-80,80,RAISE,20,"['7s', 'Ah']","['4s', '4h']","['6h', '8h', '3h']",,,5,5
8,Flop,1,-80,80,FOLD,0,"['7s', 'Ah']","['4s', '4h']","['6h', '8h', '3h']",,,5,5
9,Pre-Flop,1,-75,75,RAISE,2,"['6d', '5d']","['8h', '8s']","['7h', '6h']",,,1,1
9,Pre-Flop,0,-75,75,RAISE,4,"['6d', '5d']","['8h', '8s']","['7h', '6h']",,,2,2
9,Pre-Flop,1,-75,75,RAISE,8,"['6d', '5d']","['8h', '8s']","['7h', '6h']",,,4,4
9,Pre-Flop,0,-75,75,RAISE,19,"['6d', '5d']","['8h', '8s']","['7h', '6h']",,,8,8
9,Pre-Flop,1,-75,75,CALL,0,"['6d', '5d']","['8h', '8s']","['7h', '6h']",,,16,16
