# Team 0: PlayerAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
7,Flop,1,14,-14,RAISE,44,"['4d', '7d']","['8h', 'Ah']","['3h', 'Ad', '9s']",,3d,6,6
7,Flop,0,14,-14,DISCARD,0,"['4d', '7d']","['8h', 'Ah']","['3h', 'Ad', '9s']",,3d,6,6
7,Flop,0,14,-14,FOLD,0,"['4d', '5h']","['8h', 'Ah']","['3h', 'Ad', '9s']",7d,3d,6,6
8,Pre-Flop,0,8,-8,RAISE,4,"['As', '7s']","['4d', '7d']","['4s', '5d']",,,1,1
8,Pre-Flop,1,8,-8,CALL,0,"['As', '7s']","['4d', '7d']","['4s', '5d']",,,2,2
8,Flop,0,8,-8,RAISE,13,"['As', '7s']","['4d', '7d']","['4s', '5d', '3d']",,,6,6
8,Flop,1,8,-8,RAISE,59,"['As', '7s']","['4d', '7d']","['4s', '5d', '3d']",,,6,6
8,Flop,0,8,-8,FOLD,0,"['As', '7s']","['4d', '7d']","['4s', '5d', '3d']",,,19,19
9,Pre-Flop,1,-11,11,CALL,0,"['8s', '4d']","['5d', '6d']","['7h', '3s']",,,1,1
9,Pre-Flop,0,-11,11,CHECK,0,"['8s', '4d']","['5d', '6d']","['7h', '3s']",,,2,2
9,Flop,1,-11,11,RAISE,4,"['8s', '4d']","['5d', '6d']","['7h', '3s', '6h']",,,2,2
9,Flop,0,-11,11,DISCARD,0,"['8s', '4d']","['5d', '6d']","['7h', '3s', '6h']",,,2,2
9,Flop,0,-11,11,CALL,0,"['8s', 'Ad']","['5d', '6d']","['7h', '3s', '6h']",4d,,2,2
9,Turn,1,-11,11,CHECK,0,"['8s', 'Ad']","['5d', '6d']","['7h', '3s', '6h', 'Ah']",4d,,6,6
9,Turn,0,-11,11,RAISE,17,"['8s', 'Ad']","['5d', '6d']","['7h', '3s', '6h', 'Ah']",4d,,6,6
9,Turn,1,-11,11,FOLD,0,"['8s', 'Ad']","['5d', '6d']","['7h', '3s', '6h', 'Ah']",4d,,6,6
10,Pre-Flop,0,-5,5,RAISE,3,"['7h', '7s']","['8d', '4d']","['3h', 'Ah']",,,1,1
10,Pre-Flop,1,-5,5,CALL,0,"['7h', '7s']","['8d', '4d']","['3h', 'Ah']",,,2,2
10,Flop,0,-5,5,RAISE,15,"['7h', '7s']","['8d', '4d']","['3h', 'Ah', '3s']",,,5,5
10,Flop,1,-5,5,DISCARD,0,"['7h', '7s']","['8d', '4d']","['3h', 'Ah', '3s']",,,5,5
10,Flop,1,-5,5,FOLD,0,"['7h', '7s']","['8d', '5h']","['3h', 'Ah', '3s']",,4d,5,5
11,Pre-Flop,1,0,0,DISCARD,0,"['9s', '2h']","['5d', '2d']","['3s', '3d']",,,1,1
11,Pre-Flop,1,0,0,CALL,0,"['9s', '2h']","['5d', '9h']","['3s', '3d']",,2d,1,1
11,Pre-Flop,0,0,0,CHECK,0,"['9s', '2h']","['5d', '9h']","['3s', '3d']",,2d,2,2
11,Flop,1,0,0,CHECK,0,"['9s', '2h']","['5d', '9h']","['3s', '3d', '2s']",,2d,2,2
11,Flop,0,0,0,RAISE,5,"['9s', '2h']","['5d', '9h']","['3s', '3d', '2s']",,2d,2,2
11,Flop,1,0,0,CALL,0,"['9s', '2h']","['5d', '9h']","['3s', '3d', '2s']",,2d,2,2
11,Turn,1,0,0,CHECK,0,"['9s', '2h']","['5d', '9h']","['3s', '3d', '2s', '8s']",,2d,7,7
11,Turn,0,0,0,RAISE,34,"['9s', '2h']","['5d', '9h']","['3s', '3d', '2s', '8s']",,2d,7,7
11,Turn,1,0,0,FOLD,0,"['9s', '2h']","['5d', '9h']","['3s', '3d', '2s', '8s']",,2d,7,7
12,Pre-Flop,0,7,-7,RAISE,3,"['6s', '8s']","['5s', '6h']","['2h', '4d']",,,1,1
12,Pre-Flop,1,7,-7,CALL,0,"['6s', '8s']","['5s', '6h']","['2h', '4d']",,,2,2
12,Flop,0,7,-7,CHECK,0,"['6s', '8s']","['5s', '6h']","['2h', '4d', '6d']",,,5,5
12,Flop,1,7,-7,RAISE,14,"['6s', '8s']","['5s', '6h']","['2h', '4d', '6d']",,,5,5
12,Flop,0,7,-7,RAISE,14,"['6s', '8s']","['5s', '6h']","['2h', '4d', '6d']",,,5,5
12,Flop,1,7,-7,CALL,0,"['6s', '8s']","['5s', '6h']","['2h', '4d', '6d']",,,19,19
12,Turn,0,7,-7,RAISE,67,"['6s', '8s']","['5s', '6h']","['2h', '4d', '6d', '2s']",,,33,33
12,Turn,1,7,-7,FOLD,0,"['6s', '8s']","['5s', '6h']","['2h', '4d', '6d', '2s']",,,33,33
13,Pre-Flop,1,40,-40,CALL,0,"['8h', '3h']","['6s', '5h']","['4h', '7d']",,,1,1
13,Pre-Flop,0,40,-40,CHECK,0,"['8h', '3h']","['6s', '5h']","['4h', '7d']",,,2,2
13,Flop,1,40,-40,RAISE,41,"['8h', '3h']","['6s', '5h']","['4h', '7d', '3s']",,,2,2
13,Flop,0,40,-40,FOLD,0,"['8h', '3h']","['6s', '5h']","['4h', '7d', '3s']",,,2,2
14,Pre-Flop,0,38,-38,RAISE,2,"['6h', '8s']","['9h', '3s']","['Ad', '9s']",,,1,1
14,Pre-Flop,1,38,-38,DISCARD,0,"['6h', '8s']","['9h', '3s']","['Ad', '9s']",,,2,2
14,Pre-Flop,1,38,-38,RAISE,10,"['6h', '8s']","['9h', '7h']","['Ad', '9s']",,3s,2,2
14,Pre-Flop,0,38,-38,RAISE,14,"['6h', '8s']","['9h', '7h']","['Ad', '9s']",,3s,4,4
14,Pre-Flop,1,38,-38,CALL,0,"['6h', '8s']","['9h', '7h']","['Ad', '9s']",,3s,14,14
14,Flop,0,38,-38,RAISE,71,"['6h', '8s']","['9h', '7h']","['Ad', '9s', '2h']",,3s,28,28
14,Flop,1,38,-38,FOLD,0,"['6h', '8s']","['9h', '7h']","['Ad', '9s', '2h']",,3s,28,28
