# Team 0: ekb, Team 1: Flushed Faces
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
15,Turn,0,-6,6,CHECK,0,"['9h', '7d']","['9s', '6s']","['2d', '7s', 'Ah', '6d']",,5d,39,39
15,River,1,-6,6,CHECK,0,"['9h', '7d']","['9s', '6s']","['2d', '7s', 'Ah', '6d', '4d']",,5d,39,39
15,River,0,-6,6,CHECK,0,"['9h', '7d']","['9s', '6s']","['2d', '7s', 'Ah', '6d', '4d']",,5d,39,39
16,Pre-Flop,0,33,-33,FOLD,0,"['5s', '2s']","['4h', '7d']","['3d', '4s']",,,1,1
17,Pre-Flop,1,32,-32,RAISE,3,"['3s', '2s']","['6h', '7s']","['8d', '6s']",,,1,1
17,Pre-Flop,0,32,-32,FOLD,0,"['3s', '2s']","['6h', '7s']","['8d', '6s']",,,2,2
18,Pre-Flop,0,30,-30,RAISE,2,"['5h', '8h']","['2d', '3d']","['3s', '2h']",,,1,1
18,Pre-Flop,1,30,-30,CALL,0,"['5h', '8h']","['2d', '3d']","['3s', '2h']",,,2,2
18,Flop,0,30,-30,DISCARD,0,"['5h', '8h']","['2d', '3d']","['3s', '2h', '9d']",,,4,4
18,Flop,0,30,-30,CHECK,0,"['6h', '8h']","['2d', '3d']","['3s', '2h', '9d']",5h,,4,4
18,Flop,1,30,-30,RAISE,21,"['6h', '8h']","['2d', '3d']","['3s', '2h', '9d']",5h,,4,4
18,Flop,0,30,-30,FOLD,0,"['6h', '8h']","['2d', '3d']","['3s', '2h', '9d']",5h,,4,4
19,Pre-Flop,1,26,-26,CALL,0,"['7h', '6d']","['4h', '8s']","['8h', '6h']",,,1,1
19,Pre-Flop,0,26,-26,RAISE,3,"['7h', '6d']","['4h', '8s']","['8h', '6h']",,,2,2
19,Pre-Flop,1,26,-26,CALL,0,"['7h', '6d']","['4h', '8s']","['8h', '6h']",,,2,2
19,Flop,1,26,-26,CHECK,0,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d']",,,5,5
19,Flop,0,26,-26,RAISE,12,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d']",,,5,5
19,Flop,1,26,-26,CALL,0,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d']",,,5,5
19,Turn,1,26,-26,CHECK,0,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d', '6s']",,,17,17
19,Turn,0,26,-26,RAISE,61,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d', '6s']",,,17,17
19,Turn,1,26,-26,CALL,0,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d', '6s']",,,17,17
19,River,1,26,-26,CHECK,0,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d', '6s', '9h']",,,78,78
19,River,0,26,-26,RAISE,22,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d', '6s', '9h']",,,78,78
19,River,1,26,-26,CALL,0,"['7h', '6d']","['4h', '8s']","['8h', '6h', '9d', '6s', '9h']",,,78,78
20,Pre-Flop,0,126,-126,CALL,0,"['4h', '6h']","['8s', '3d']","['6d', '4s']",,,1,1
20,Pre-Flop,1,126,-126,CHECK,0,"['4h', '6h']","['8s', '3d']","['6d', '4s']",,,2,2
20,Flop,0,126,-126,CHECK,0,"['4h', '6h']","['8s', '3d']","['6d', '4s', 'As']",,,2,2
20,Flop,1,126,-126,DISCARD,0,"['4h', '6h']","['8s', '3d']","['6d', '4s', 'As']",,,2,2
20,Flop,1,126,-126,CHECK,0,"['4h', '6h']","['8s', '3h']","['6d', '4s', 'As']",,3d,2,2
20,Turn,0,126,-126,RAISE,7,"['4h', '6h']","['8s', '3h']","['6d', '4s', 'As', '8h']",,3d,2,2
20,Turn,1,126,-126,CALL,0,"['4h', '6h']","['8s', '3h']","['6d', '4s', 'As', '8h']",,3d,2,2
20,River,0,126,-126,RAISE,21,"['4h', '6h']","['8s', '3h']","['6d', '4s', 'As', '8h', '7h']",,3d,9,9
20,River,1,126,-126,FOLD,0,"['4h', '6h']","['8s', '3h']","['6d', '4s', 'As', '8h', '7h']",,3d,9,9
21,Pre-Flop,1,135,-135,CALL,0,"['5h', 'Ad']","['6d', '2s']","['7h', '7s']",,,1,1
21,Pre-Flop,0,135,-135,RAISE,3,"['5h', 'Ad']","['6d', '2s']","['7h', '7s']",,,2,2
21,Pre-Flop,1,135,-135,CALL,0,"['5h', 'Ad']","['6d', '2s']","['7h', '7s']",,,2,2
21,Flop,1,135,-135,DISCARD,0,"['5h', 'Ad']","['6d', '2s']","['7h', '7s', '4d']",,,5,5
21,Flop,1,135,-135,CHECK,0,"['5h', 'Ad']","['6d', '3h']","['7h', '7s', '4d']",,2s,5,5
21,Flop,0,135,-135,CHECK,0,"['5h', 'Ad']","['6d', '3h']","['7h', '7s', '4d']",,2s,5,5
21,Turn,1,135,-135,CHECK,0,"['5h', 'Ad']","['6d', '3h']","['7h', '7s', '4d', '9s']",,2s,5,5
21,Turn,0,135,-135,CHECK,0,"['5h', 'Ad']","['6d', '3h']","['7h', '7s', '4d', '9s']",,2s,5,5
21,River,1,135,-135,CHECK,0,"['5h', 'Ad']","['6d', '3h']","['7h', '7s', '4d', '9s', '6s']",,2s,5,5
21,River,0,135,-135,CHECK,0,"['5h', 'Ad']","['6d', '3h']","['7h', '7s', '4d', '9s', '6s']",,2s,5,5
22,Pre-Flop,0,130,-130,RAISE,2,"['3d', 'Ad']","['7d', '6d']","['8d', '4d']",,,1,1
22,Pre-Flop,1,130,-130,RAISE,7,"['3d', 'Ad']","['7d', '6d']","['8d', '4d']",,,2,2
22,Pre-Flop,0,130,-130,RAISE,12,"['3d', 'Ad']","['7d', '6d']","['8d', '4d']",,,4,4
22,Pre-Flop,1,130,-130,RAISE,40,"['3d', 'Ad']","['7d', '6d']","['8d', '4d']",,,11,11
22,Pre-Flop,0,130,-130,RAISE,37,"['3d', 'Ad']","['7d', '6d']","['8d', '4d']",,,23,23
22,Pre-Flop,1,130,-130,CALL,0,"['3d', 'Ad']","['7d', '6d']","['8d', '4d']",,,63,63
22,Flop,0,130,-130,CHECK,0,"['3d', 'Ad']","['7d', '6d']","['8d', '4d', 'As']",,,100,100
22,Flop,1,130,-130,CHECK,0,"['3d', 'Ad']","['7d', '6d']","['8d', '4d', 'As']",,,100,100
22,Turn,0,130,-130,CHECK,0,"['3d', 'Ad']","['7d', '6d']","['8d', '4d', 'As', '5h']",,,100,100
22,Turn,1,130,-130,CHECK,0,"['3d', 'Ad']","['7d', '6d']","['8d', '4d', 'As', '5h']",,,100,100
22,River,0,130,-130,CHECK,0,"['3d', 'Ad']","['7d', '6d']","['8d', '4d', 'As', '5h', '8h']",,,100,100
22,River,1,130,-130,CHECK,0,"['3d', 'Ad']","['7d', '6d']","['8d', '4d', 'As', '5h', '8h']",,,100,100
23,Pre-Flop,1,30,-30,RAISE,3,"['9s', '6d']","['8s', '6h']","['6s', '8d']",,,1,1
23,Pre-Flop,0,30,-30,RAISE,5,"['9s', '6d']","['8s', '6h']","['6s', '8d']",,,2,2
23,Pre-Flop,1,30,-30,CALL,0,"['9s', '6d']","['8s', '6h']","['6s', '8d']",,,5,5
23,Flop,1,30,-30,RAISE,30,"['9s', '6d']","['8s', '6h']","['6s', '8d', 'Ad']",,,10,10
23,Flop,0,30,-30,FOLD,0,"['9s', '6d']","['8s', '6h']","['6s', '8d', 'Ad']",,,10,10
24,Pre-Flop,0,20,-20,RAISE,2,"['9h', '9s']","['8d', '2h']","['7h', 'Ad']",,,1,1
24,Pre-Flop,1,20,-20,CALL,0,"['9h', '9s']","['8d', '2h']","['7h', 'Ad']",,,2,2
24,Flop,0,20,-20,CHECK,0,"['9h', '9s']","['8d', '2h']","['7h', 'Ad', '5d']",,,4,4
24,Flop,1,20,-20,DISCARD,0,"['9h', '9s']","['8d', '2h']","['7h', 'Ad', '5d']",,,4,4
24,Flop,1,20,-20,CHECK,0,"['9h', '9s']","['8d', '3s']","['7h', 'Ad', '5d']",,2h,4,4
24,Turn,0,20,-20,RAISE,14,"['9h', '9s']","['8d', '3s']","['7h', 'Ad', '5d', '7s']",,2h,4,4
24,Turn,1,20,-20,FOLD,0,"['9h', '9s']","['8d', '3s']","['7h', 'Ad', '5d', '7s']",,2h,4,4
25,Pre-Flop,1,24,-24,RAISE,3,"['2d', '6d']","['7d', '8d']","['5h', 'As']",,,1,1
25,Pre-Flop,0,24,-24,FOLD,0,"['2d', '6d']","['7d', '8d']","['5h', 'As']",,,2,2
26,Pre-Flop,0,22,-22,RAISE,2,"['8d', 'As']","['5h', '5s']","['5d', 'Ad']",,,1,1
26,Pre-Flop,1,22,-22,RAISE,6,"['8d', 'As']","['5h', '5s']","['5d', 'Ad']",,,2,2
26,Pre-Flop,0,22,-22,RAISE,11,"['8d', 'As']","['5h', '5s']","['5d', 'Ad']",,,4,4
26,Pre-Flop,1,22,-22,RAISE,35,"['8d', 'As']","['5h', '5s']","['5d', 'Ad']",,,10,10
26,Pre-Flop,0,22,-22,RAISE,44,"['8d', 'As']","['5h', '5s']","['5d', 'Ad']",,,21,21
26,Pre-Flop,1,22,-22,CALL,0,"['8d', 'As']","['5h', '5s']","['5d', 'Ad']",,,56,56
26,Flop,0,22,-22,CHECK,0,"['8d', 'As']","['5h', '5s']","['5d', 'Ad', '6d']",,,100,100
26,Flop,1,22,-22,CHECK,0,"['8d', 'As']","['5h', '5s']","['5d', 'Ad', '6d']",,,100,100
26,Turn,0,22,-22,CHECK,0,"['8d', 'As']","['5h', '5s']","['5d', 'Ad', '6d', '4h']",,,100,100
26,Turn,1,22,-22,CHECK,0,"['8d', 'As']","['5h', '5s']","['5d', 'Ad', '6d', '4h']",,,100,100
26,River,0,22,-22,CHECK,0,"['8d', 'As']","['5h', '5s']","['5d', 'Ad', '6d', '4h', '2d']",,,100,100
26,River,1,22,-22,CHECK,0,"['8d', 'As']","['5h', '5s']","['5d', 'Ad', '6d', '4h', '2d']",,,100,100
27,Pre-Flop,1,122,-122,CALL,0,"['8s', '2d']","['7h', '4d']","['6d', '3h']",,,1,1
27,Pre-Flop,0,122,-122,CHECK,0,"['8s', '2d']","['7h', '4d']","['6d', '3h']",,,2,2
27,Flop,1,122,-122,RAISE,17,"['8s', '2d']","['7h', '4d']","['6d', '3h', '5d']",,,2,2
27,Flop,0,122,-122,DISCARD,0,"['8s', '2d']","['7h', '4d']","['6d', '3h', '5d']",,,2,2
27,Flop,0,122,-122,FOLD,0,"['8s', '5s']","['7h', '4d']","['6d', '3h', '5d']",2d,,2,2
28,Pre-Flop,0,120,-120,RAISE,2,"['5h', '7h']","['8d', '9s']","['4s', '4d']",,,1,1
28,Pre-Flop,1,120,-120,RAISE,6,"['5h', '7h']","['8d', '9s']","['4s', '4d']",,,2,2
28,Pre-Flop,0,120,-120,RAISE,11,"['5h', '7h']","['8d', '9s']","['4s', '4d']",,,4,4
28,Pre-Flop,1,120,-120,RAISE,37,"['5h', '7h']","['8d', '9s']","['4s', '4d']",,,10,10
28,Pre-Flop,0,120,-120,RAISE,42,"['5h', '7h']","['8d', '9s']","['4s', '4d']",,,21,21
28,Pre-Flop,1,120,-120,CALL,0,"['5h', '7h']","['8d', '9s']","['4s', '4d']",,,58,58
28,Flop,0,120,-120,CHECK,0,"['5h', '7h']","['8d', '9s']","['4s', '4d', '4h']",,,100,100
28,Flop,1,120,-120,CHECK,0,"['5h', '7h']","['8d', '9s']","['4s', '4d', '4h']",,,100,100
28,Turn,0,120,-120,CHECK,0,"['5h', '7h']","['8d', '9s']","['4s', '4d', '4h', '3s']",,,100,100
28,Turn,1,120,-120,CHECK,0,"['5h', '7h']","['8d', '9s']","['4s', '4d', '4h', '3s']",,,100,100
28,River,0,120,-120,CHECK,0,"['5h', '7h']","['8d', '9s']","['4s', '4d', '4h', '3s', '6s']",,,100,100
28,River,1,120,-120,CHECK,0,"['5h', '7h']","['8d', '9s']","['4s', '4d', '4h', '3s', '6s']",,,100,100
29,Pre-Flop,1,220,-220,CALL,0,"['8s', '3s']","['4d', '2h']","['6d', '5d']",,,1,1
29,Pre-Flop,0,220,-220,CHECK,0,"['8s', '3s']","['4d', '2h']","['6d', '5d']",,,2,2
29,Flop,1,220,-220,RAISE,9,"['8s', '3s']","['4d', '2h']","['6d', '5d', '3h']",,,2,2
29,Flop,0,220,-220,DISCARD,0,"['8s', '3s']","['4d', '2h']","['6d', '5d', '3h']",,,2,2
29,Flop,0,220,-220,FOLD,0,"['8s', '5s']","['4d', '2h']","['6d', '5d', '3h']",3s,,2,2
30,Pre-Flop,0,218,-218,RAISE,2,"['7d', '9s']","['9d', '9h']","['3s', '7s']",,,1,1
30,Pre-Flop,1,218,-218,RAISE,10,"['7d', '9s']","['9d', '9h']","['3s', '7s']",,,2,2
30,Pre-Flop,0,218,-218,RAISE,14,"['7d', '9s']","['9d', '9h']","['3s', '7s']",,,4,4
30,Pre-Flop,1,218,-218,RAISE,72,"['7d', '9s']","['9d', '9h']","['3s', '7s']",,,14,14
30,Pre-Flop,0,218,-218,CALL,0,"['7d', '9s']","['9d', '9h']","['3s', '7s']",,,28,28
30,Flop,0,218,-218,CHECK,0,"['7d', '9s']","['9d', '9h']","['3s', '7s', '8d']",,,100,100
30,Flop,1,218,-218,CHECK,0,"['7d', '9s']","['9d', '9h']","['3s', '7s', '8d']",,,100,100
30,Turn,0,218,-218,CHECK,0,"['7d', '9s']","['9d', '9h']","['3s', '7s', '8d', '3h']",,,100,100
30,Turn,1,218,-218,CHECK,0,"['7d', '9s']","['9d', '9h']","['3s', '7s', '8d', '3h']",,,100,100
30,River,0,218,-218,CHECK,0,"['7d', '9s']","['9d', '9h']","['3s', '7s', '8d', '3h', '2s']",,,100,100
30,River,1,218,-218,CHECK,0,"['7d', '9s']","['9d', '9h']","['3s', '7s', '8d', '3h', '2s']",,,100,100
31,Pre-Flop,1,118,-118,CALL,0,"['4s', '6s']","['3s', '2h']","['9d', '9h']",,,1,1
31,Pre-Flop,0,118,-118,CHECK,0,"['4s', '6s']","['3s', '2h']","['9d', '9h']",,,2,2
31,Flop,1,118,-118,DISCARD,0,"['4s', '6s']","['3s', '2h']","['9d', '9h', '5h']",,,2,2
31,Flop,1,118,-118,RAISE,6,"['4s', '6s']","['Ah', '2h']","['9d', '9h', '5h']",,3s,2,2
31,Flop,0,118,-118,DISCARD,0,"['4s', '6s']","['Ah', '2h']","['9d', '9h', '5h']",,3s,2,2
31,Flop,0,118,-118,FOLD,0,"['4s', '6h']","['Ah', '2h']","['9d', '9h', '5h']",6s,3s,2,2
32,Pre-Flop,0,116,-116,FOLD,0,"['3s', '2d']","['3d', '4h']","['8s', '5d']",,,1,1
33,Pre-Flop,1,115,-115,RAISE,4,"['2h', 'Ad']","['7h', '7d']","['4s', '9d']",,,1,1
33,Pre-Flop,0,115,-115,CALL,0,"['2h', 'Ad']","['7h', '7d']","['4s', '9d']",,,2,2
33,Flop,1,115,-115,RAISE,15,"['2h', 'Ad']","['7h', '7d']","['4s', '9d', '3d']",,,6,6
33,Flop,0,115,-115,FOLD,0,"['2h', 'Ad']","['7h', '7d']","['4s', '9d', '3d']",,,6,6
